timestamp,block_number,issued_tao,staked_tao,staked_percentage,accounts,balance_holders,staked_pct_7d,staked_pct_30d
2025-04-13 23:59:48.001000+00:00,5345831,8588116.95460442,6191955.436255525,72.0991047162647,273153,153238,72.19436796038859,72.2786798272741
2025-04-14 23:59:48+00:00,5353031,8595309.480877498,6199685.408110741,72.12870486983108,273714,153525,72.17291863848469,72.26894188879298
2025-04-15 23:59:48.001000+00:00,5360231,8602216.250400333,6205876.133577505,72.14275894643654,274340,153865,72.14937131382798,72.25818867757258
2025-04-16 23:59:48+00:00,5367431,8609410.495890668,6196825.341636867,71.97734786365054,274856,154151,72.16191141765191,72.25451690489406
2025-04-17 23:59:48.001000+00:00,5374631,8616312.233115567,6223211.742473574,72.22593116525591,275568,154569,72.15059740332889,72.23535646214992
2025-04-18 23:59:48.001000+00:00,5381831,8623505.703405568,6235434.20230974,72.30741669072313,276427,155095,72.13119732004279,72.23384107363962
2025-04-19 23:59:48+00:00,5389031,8630430.535616713,6235668.653533736,72.25211567140141,277094,155460,72.11590485613469,72.22820686702667
2025-04-20 23:59:48+00:00,5396231,8637624.845655961,6220809.347682149,72.01990661600361,277990,155977,72.15852978094884,72.1943370498403
2025-04-21 23:59:48+00:00,5403431,8644817.88477554,6223655.46555707,71.9929042868283,278861,156417,72.15922342040953,72.16071569342324
2025-04-22 23:59:48.001000+00:00,5410631,8651801.207174364,6232386.574377646,72.03571169907997,279666,156862,72.14686268328227,72.12634204019352
2025-04-23 23:59:48+00:00,5417831,8658678.884039462,6258122.708311074,72.2757223373495,280343,157245,72.13706587552137,72.09664385514013
2025-04-24 23:59:48+00:00,5425031,8665870.434940914,6259426.384489337,72.23078664148082,281069,157628,72.15640982955075,72.0738309535793
2025-04-25 23:59:48+00:00,5432231,8673058.046787046,6263759.844376188,72.22089153083222,281727,158004,72.16173490122563,72.03635307212508
2025-04-26 23:59:48+00:00,5439431,8680086.63945582,6265593.639306657,72.1835380170752,282279,158331,72.15042672082686,71.99891720603809
2025-04-27 23:59:48+00:00,5446631,8687103.218584415,6268206.630431947,72.15531429420919,282919,158728,72.06937979335153,71.9571100608104
2025-04-28 23:59:48+00:00,5453831,8694029.65836553,6262325.193790767,72.03017978855249,283651,159127,71.98715221114675,71.92556474571306
2025-04-29 23:59:48+00:00,5461031,8700789.852810744,6260788.586824841,71.95655443628863,284301,159442,71.95568725656904,71.88882135015228
2025-04-30 23:59:48+00:00,5468231,8707977.11096168,6244350.522662787,71.7083938450222,285013,159762,71.9380441581474,71.8483792434961
2025-05-01 23:59:48+00:00,5475431,8715164.95473652,6244868.317916769,71.65519356604727,285701,160114,71.9174227287127,71.80436528423064
2025-05-02 23:59:48.001000+00:00,5482631,8722148.536216544,6280002.49297318,72.00063684878832,286452,160429,71.91999847004061,71.75996019245693
2025-05-03 23:59:48+00:00,5489831,8729337.772875747,6290363.970338897,72.06003632812381,287077,160703,71.8821479630449,71.7051371639502
2025-05-04 23:59:48+00:00,5497031,8736527.50727488,6291257.703289521,72.0109642881661,287803,161015,71.88068884301411,71.64614195089435
2025-05-05 23:59:48+00:00,5504231,8743567.195693526,6299583.6527075,72.0482099778479,288982,161875,71.89443948702616,71.58651260381875
2025-05-06 23:59:48+00:00,5511431,8750756.699533964,6273557.567650187,71.69160088731864,290321,162773,71.78268842944202,71.5348380714133
2025-05-07 23:59:48.001000+00:00,5518631,8757798.781995775,6279182.335174108,71.6981800048068,291139,163187,71.66739758770622,71.51930429347914
2025-05-08 23:59:48+00:00,5525831,8764980.473126834,6289000.412883368,71.75144807413153,292262,163812,71.55412177603812,71.49361283392915
2025-05-09 23:59:48+00:00,5533031,8772018.300001727,6247289.277941413,71.21837944569933,293262,164342,71.43551684944762,71.45763295795959
2025-05-10 23:59:48+00:00,5540231,8779205.39374125,6255447.257477441,71.25300043597326,294001,164758,71.33625998689368,71.42315146446074
2025-05-11 23:59:48.001000+00:00,5547431,8786270.414429313,6257409.016505294,71.2180336064893,294751,165200,71.22444022479917,71.38761661054065
2025-05-12 23:59:48+00:00,5554631,8793453.831295826,6262519.794447487,71.21797549171445,295624,165675,71.09171052399083,71.34254196032244
2025-05-13 23:59:48+00:00,5561831,8800504.24030834,6248076.645248421,70.99680284944115,296276,166016,71.00982704752512,71.30046410352855
2025-05-14 23:59:48.001000+00:00,5569031,8807488.0608936,6245869.058428,70.91544167014516,296894,166351,70.91386131525087,71.2722199202649
2025-05-15 23:59:48+00:00,5576231,8814669.901993537,6242755.502717881,70.82234016847313,297668,166775,70.81665084275917,71.24558831528758
2025-05-16 23:59:48+00:00,5583431,8821852.924985226,6232215.211211811,70.64519511043932,298483,167231,70.7088308095333,71.22135794201408
2025-05-17 23:59:48+00:00,5590631,8828931.28315335,6231569.20577196,70.58124031005354,299062,167541,70.63352620873324,71.19769216685313
2025-05-18 23:59:48.001000+00:00,5597831,8836112.896752246,6232778.462638521,70.53756029904743,299709,167929,70.72087610568443,71.16030252358796
2025-05-19 23:59:48+00:00,5605031,8843172.529442484,6231185.463792115,70.4632352591334,300443,168318,70.78410864055688,71.12199452836845
2025-05-20 22:05:12+00:00,5611658,8849586.50564427,6236274.463869291,70.46967064384073,301015,168609,70.86284163310309,71.08405521924253
2025-05-21 23:46:12.001000+00:00,5613848,8720726.749108743,6237664.71177814,71.52689094880343,301015,168609,70.95071327974048,71.0432656851752
2025-05-22 23:59:48+00:00,5617099,8723713.519542376,6216951.640487308,71.26496791258036,301421,168862,71.03889693890939,71.0126517021355
2025-05-23 23:59:48+00:00,5624281,8730875.136867842,6216062.330184216,71.19632605826267,302496,169458,71.09147740339436,70.98458872268354
2025-05-24 23:59:48+00:00,5631481,8738062.452113705,6221180.813295069,71.19634183651536,303107,169724,71.15194996718758,70.95788141020971
2025-05-25 23:59:48+00:00,5638681,8745055.05045998,6222530.446181915,71.15484591322976,303767,169995,71.10280187316457,70.94826122230705
2025-05-26 23:59:48.001000+00:00,5645881,8752242.68933178,6199327.145646475,70.8312985105282,304513,170389,71.08746449807722,70.93574699755239
2025-05-27 23:59:48+00:00,5653081,8759285.835359167,6209718.631932524,70.89297859039326,305256,170752,71.05677258215648,70.92262076784002
2025-05-28 23:59:48+00:00,5660281,8750317.877174713,6228726.024477306,71.18285429064237,305924,171044,71.02089807854267,70.91136316795213
2025-05-29 23:59:48+00:00,5667465,8757487.19740535,6231618.260561413,71.15760628696898,306698,171481,70.98148402677177,70.90629661111714
2025-05-30 23:59:48+00:00,5674624,8764542.714307275,6221202.365828925,70.98148264681748,307409,171775,70.9928408783446,70.90194926785014
2025-05-31 23:59:48.001000+00:00,5681824,8771727.57503167,6223121.453206137,70.94522031121868,307960,172081,70.98995608177252,70.90035299808766
2025-06-01 23:59:48.001000+00:00,5689024,8778814.09627082,6222331.038880964,70.8789475508334,308449,172315,70.93876603394193,70.90138899313447
2025-06-02 23:59:48+00:00,5696224,8785994.187922372,6230218.456598792,70.91079647153802,309019,172611,70.88384819239313,70.89816672521401
2025-06-03 23:59:48.001000+00:00,5703424,8793084.45922007,6231903.844916666,70.87278501438873,309675,172932,70.86596361731183,70.88782032635912
2025-06-04 23:59:48+00:00,5710616,8800260.4852129,6232742.595524895,70.82452395582823,310319,173256,70.86667910141156,70.87873798229593
2025-06-05 23:59:48+00:00,5717815,8807335.561929272,6233231.573409838,70.77318139612737,311038,173612,70.87393999538094,70.87034912707956
2025-06-06 23:59:48.001000+00:00,5725015,8814413.21792616,6245566.246251488,70.85629062124835,311755,173998,70.86919388420885,70.8903700804886
2025-06-07 23:59:48+00:00,5732215,8821604.060340052,6258948.255812418,70.95022869991685,312353,174251,70.86225984145592,70.91366971684484
2025-06-08 23:59:48+00:00,5739415,8828795.518817166,6262244.691522506,70.929773808619,312952,174483,70.87022034706297,70.93350251876812
2025-06-09 23:59:48+00:00,5746615,8835888.440349944,6262663.340769761,70.87757369333343,313639,174881,70.8804524539579,70.95385842384589
2025-06-10 23:59:48+00:00,5753815,8814344.677628621,6242693.220804587,70.82424671511822,314328,175330,70.87027113265607,70.97761744342732
2025-06-11 23:59:48.001000+00:00,5761015,8821535.627919905,6252726.28593607,70.88024749507753,315001,175698,70.84516018632483,71.00654280533585
2025-06-12 23:59:48+00:00,5768215,8828617.30273476,6254616.813352684,70.84480614439192,315611,176050,70.80894606535693,71.03770577211557
2025-06-13 23:59:48.001000+00:00,5775415,8835808.727406517,6254429.096095725,70.78502137213559,316572,176559,70.75280300522928,71.0558047971868
2025-06-14 23:59:48.001000+00:00,5782615,8834751.763135213,6252747.152598195,70.77445207559816,317364,176918,70.66750609355532,71.07664810253225
2025-06-15 23:59:48+00:00,5789812,8841939.478141736,6249153.45753126,70.67627496184367,318024,177113,70.56900858529251,71.10768748626269
2025-06-16 23:59:48+00:00,5797012,8845211.72614926,6234509.651768001,70.48457227243988,318916,177574,70.47946556285792,71.14253899380346
2025-06-17 23:59:48+00:00,5804212,8852400.834520342,6216790.435605948,70.22716833340047,319681,177861,70.67125101699203,71.19467818255431
2025-06-18 23:59:48+00:00,5811412,8859589.078692136,6218613.344629992,70.19076493723783,320278,178064,70.84118029237332,71.24203781183554
2025-06-19 23:59:48.001000+00:00,5818612,8866693.934590178,6226015.589203571,70.21800498734979,321050,178343,71.00047102867585,71.29620889541417
2025-06-20 23:59:48+00:00,5825812,8873883.37057906,6400511.963053946,72.12751955107434,321800,178660,71.18939198816273,71.35215908678738
2025-06-21 23:59:48+00:00,5833012,8881073.64210896,6391172.0172358,71.96395700326732,322349,178918,71.42374172634452,71.40627004397824
2025-06-22 23:59:48+00:00,5840212,8888222.312051117,6380971.243840691,71.79131011596138,322944,179200,71.63921235927975,71.45810679034382
2025-06-23 23:59:48+00:00,5847412,8895348.434126917,6387484.539217706,71.80701898884797,323742,179618,71.86919273162766,71.55712000075856
2025-06-24 23:59:48+00:00,5854612,8902440.007283518,6397971.443637006,71.86761650067301,324303,179882,71.81180780187117,71.65824902208485
2025-06-25 23:59:48+00:00,5861812,8909481.91988143,6388014.731097812,71.69905936778449,324870,180106,71.78594329388044,71.76072366505399
2025-06-26 23:59:48+00:00,5869012,8916667.178280752,6404651.894593998,71.82786759378517,325414,180340,71.80327958570467,71.8705267586963
2025-06-27 23:59:48+00:00,5876212,8923823.888764132,6400686.309580662,71.72582504277882,326059,180607,71.82952909264661,71.97412704667052
2025-06-28 23:59:48+00:00,5883412,8931011.447175693,6410939.502616548,71.78290544733225,326504,180804,71.91174433731605,72.08079006161006
